path,y_true,y_prob,y_pred,source,quality,food_category,defect_type,generator
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_q50.jpg,1,0.0057908855,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_android_mid.jpg,1,0.0059617837,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_highres_crop.jpg,1,0.0060980045,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_q70.jpg,1,0.0074326666,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_q95.jpg,1,0.007737438,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_raw.jpg,1,0.009915243,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_q50.jpg,1,0.012739263,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_iphone_dng.jpg,1,0.012975826,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_rotate_recomp.jpg,1,0.013373854,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_q95.jpg,1,0.01389843,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_noise_light.jpg,1,0.0149328485,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_q50.jpg,1,0.022760926,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_webp_round.jpg,1,0.025447665,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_raw.jpg,1,0.031334374,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_q70.jpg,1,0.035871442,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_q70.jpg,1,0.08448383,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_raw.jpg,1,0.105353996,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_mini/426d_double.jpg,1,0.1250576,0,modificate,,altro,crudo,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_q95.jpg,1,0.12973785,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_noise_light.jpg,1,0.14876522,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_whatsapp.jpg,1,0.15412529,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_android_mid.jpg,1,0.18832597,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/riso_paella/crudo/gpt_image_1_5/0f3a_heavy.jpg,1,0.26007858,0,modificate,,riso_paella,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/altro/crudo/gpt_image_1_5/fa7f_webp_round.jpg,1,0.26308584,0,modificate,,altro,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/pizza/bruciato/gpt_image_1_5/dca1_lowres_phone.jpg,1,0.5164091,0,modificate,,pizza,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/exp_3_augmented_v6.2_noK/modificate/burger_panino/marcio/gpt_image_1_5/d660_tiny_thumb.jpg,1,0.5387866,0,modificate,,burger_panino,marcio,gpt_image_1_5
