path,y_true,y_prob,y_pred,source,quality,food_category,defect_type,generator
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/dessert/bruciato/gpt_image_1_5/7lk4wclt_dessert_buono_gpt_image_1_5.jpg,1,0.006929664,0,modificate,,dessert,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/marcio/gpt_image_1_5/jawy2hia_altro_buono_gpt_image_1_5.jpg,1,0.008849149,0,modificate,,altro,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/dessert/marcio/gpt_image_1_5/7lk4wclt_dessert_buono_gpt_image_1_5.jpg,1,0.009184087,0,modificate,,dessert,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/insetti/gpt_image_1_5/jawy2hia_altro_buono_gpt_image_1_5.jpg,1,0.009487949,0,modificate,,altro,insetti,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/marcio/gpt_image_1_5/n3wcww66_altro_buono_gpt_image_1_5.jpg,1,0.009671148,0,modificate,,altro,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/dessert/marcio/gpt_image_1_5/45zsn6xc_dessert_buono_gpt_image_1_5.jpeg,1,0.010133951,0,modificate,,dessert,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/bruciato/gpt_image_1_5/jbgmgenr_altro_buono_gpt_image_1_5.jpg,1,0.011145522,0,modificate,,altro,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/pizza/crudo/gpt_image_1_5/yex6xbdv_pizza_buono_gpt_image_1_5.jpg,1,0.012492511,0,modificate,,pizza,crudo,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/marcio/gpt_image_1_5/5qfhzae4_altro_buono_gpt_image_1_5.jpg,1,0.013639124,0,modificate,,altro,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/dessert/bruciato/gpt_image_1_mini/7lk4wclt_dessert_buono_gpt_image_1_mini.jpg,1,0.018134495,0,modificate,,dessert,bruciato,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/carne/marcio/gpt_image_1_5/cydgioxt_carne_buono_gpt_image_1_5.jpg,1,0.019684482,0,modificate,,carne,marcio,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/marcio/gpt_image_1_mini/jawy2hia_altro_buono_gpt_image_1_mini.jpg,1,0.01974227,0,modificate,,altro,marcio,gpt_image_1_mini
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/altro/bruciato/gpt_image_1_5/5qfhzae4_altro_buono_gpt_image_1_5.jpg,1,0.019805506,0,modificate,,altro,bruciato,gpt_image_1_5
/content/drive/MyDrive/DatasetVerifoto/images/raw_vale_id/modificate/dessert/marcio/gpt_image_1_mini/7lk4wclt_dessert_buono_gpt_image_1_mini.jpg,1,0.020078195,0,modificate,,dessert,marcio,gpt_image_1_mini
